applicant_id,cohort,selected,issue,certainty,observed_values,recommended_treatment
100669,B_2018,1,years_in_school_above_4,review,"{""years_in_school"": 5.0, ""highest_grade"": 9, ""total_repeats"": 0.0, ""age_gap"": 5.0}",Retain and flag timing/definition ambiguity; do not use as a primary attainment outcome without clarification.
100675,B_2018,0,years_in_school_above_4,review,"{""years_in_school"": 6.0, ""highest_grade"": 9, ""total_repeats"": 0.0, ""age_gap"": 5.0}",Retain and flag timing/definition ambiguity; do not use as a primary attainment outcome without clarification.
100684,B_2018,0,years_in_school_above_4,review,"{""years_in_school"": 6.0, ""highest_grade"": 9, ""total_repeats"": 0.0, ""age_gap"": 4.0}",Retain and flag timing/definition ambiguity; do not use as a primary attainment outcome without clarification.
100690,B_2018,0,years_in_school_above_4,review,"{""years_in_school"": 6.0, ""highest_grade"": 9, ""total_repeats"": 0.0, ""age_gap"": 4.0}",Retain and flag timing/definition ambiguity; do not use as a primary attainment outcome without clarification.
100706,A_2020,1,years_in_school_above_4,review,"{""years_in_school"": 6.0, ""highest_grade"": 10, ""total_repeats"": 0.0, ""age_gap"": 3.0}",Retain and flag timing/definition ambiguity; do not use as a primary attainment outcome without clarification.
100709,B_2018,0,years_in_school_above_4,review,"{""years_in_school"": 6.0, ""highest_grade"": 11, ""total_repeats"": 0.0, ""age_gap"": 5.0}",Retain and flag timing/definition ambiguity; do not use as a primary attainment outcome without clarification.
100712,A_2020,1,years_in_school_above_4,review,"{""years_in_school"": 5.0, ""highest_grade"": 8, ""total_repeats"": 1.0, ""age_gap"": 2.0}",Retain and flag timing/definition ambiguity; do not use as a primary attainment outcome without clarification.
100717,B_2018,1,years_in_school_above_4,review,"{""years_in_school"": 6.0, ""highest_grade"": 9, ""total_repeats"": 0.0, ""age_gap"": 4.0}",Retain and flag timing/definition ambiguity; do not use as a primary attainment outcome without clarification.
100720,B_2018,0,years_in_school_above_4,review,"{""years_in_school"": 6.0, ""highest_grade"": 9, ""total_repeats"": 0.0, ""age_gap"": 4.0}",Retain and flag timing/definition ambiguity; do not use as a primary attainment outcome without clarification.
100758,B_2018,0,years_in_school_above_4,review,"{""years_in_school"": 6.0, ""highest_grade"": 9, ""total_repeats"": 0.0, ""age_gap"": 4.0}",Retain and flag timing/definition ambiguity; do not use as a primary attainment outcome without clarification.
100761,B_2018,1,years_in_school_above_4,review,"{""years_in_school"": 6.0, ""highest_grade"": 7, ""total_repeats"": 2.0, ""age_gap"": 5.0}",Retain and flag timing/definition ambiguity; do not use as a primary attainment outcome without clarification.
100763,B_2018,0,years_in_school_above_4,review,"{""years_in_school"": 6.0, ""highest_grade"": 9, ""total_repeats"": 0.0, ""age_gap"": 4.0}",Retain and flag timing/definition ambiguity; do not use as a primary attainment outcome without clarification.
100773,B_2018,0,years_in_school_above_4,review,"{""years_in_school"": 6.0, ""highest_grade"": 9, ""total_repeats"": 1.0, ""age_gap"": 5.0}",Retain and flag timing/definition ambiguity; do not use as a primary attainment outcome without clarification.
100801,B_2018,0,years_in_school_above_4,review,"{""years_in_school"": 6.0, ""highest_grade"": 9, ""total_repeats"": 0.0, ""age_gap"": 4.0}",Retain and flag timing/definition ambiguity; do not use as a primary attainment outcome without clarification.
100803,B_2018,0,years_in_school_above_4,review,"{""years_in_school"": 6.0, ""highest_grade"": 9, ""total_repeats"": 0.0, ""age_gap"": 4.0}",Retain and flag timing/definition ambiguity; do not use as a primary attainment outcome without clarification.
100814,A_2020,0,years_in_school_above_4,review,"{""years_in_school"": 5.0, ""highest_grade"": 8, ""total_repeats"": 1.0, ""age_gap"": 2.0}",Retain and flag timing/definition ambiguity; do not use as a primary attainment outcome without clarification.
100827,B_2018,1,years_in_school_above_4,review,"{""years_in_school"": 6.0, ""highest_grade"": 8, ""total_repeats"": 1.0, ""age_gap"": 5.0}",Retain and flag timing/definition ambiguity; do not use as a primary attainment outcome without clarification.
100841,B_2018,0,years_in_school_above_4,review,"{""years_in_school"": 5.0, ""highest_grade"": 7, ""total_repeats"": 1.0, ""age_gap"": 5.0}",Retain and flag timing/definition ambiguity; do not use as a primary attainment outcome without clarification.
100850,B_2018,1,years_in_school_above_4,review,"{""years_in_school"": 6.0, ""highest_grade"": 9, ""total_repeats"": 0.0, ""age_gap"": 5.0}",Retain and flag timing/definition ambiguity; do not use as a primary attainment outcome without clarification.
100872,B_2018,0,years_in_school_above_4,review,"{""years_in_school"": 6.0, ""highest_grade"": 9, ""total_repeats"": 0.0, ""age_gap"": 5.0}",Retain and flag timing/definition ambiguity; do not use as a primary attainment outcome without clarification.
100878,A_2020,1,years_in_school_above_4,review,"{""years_in_school"": 5.0, ""highest_grade"": 9, ""total_repeats"": 1.0, ""age_gap"": 3.0}",Retain and flag timing/definition ambiguity; do not use as a primary attainment outcome without clarification.
100881,B_2018,1,years_in_school_above_4,review,"{""years_in_school"": 6.0, ""highest_grade"": 9, ""total_repeats"": 0.0, ""age_gap"": 4.0}",Retain and flag timing/definition ambiguity; do not use as a primary attainment outcome without clarification.
100888,A_2020,0,years_in_school_above_4,review,"{""years_in_school"": 5.0, ""highest_grade"": 8, ""total_repeats"": 1.0, ""age_gap"": 2.0}",Retain and flag timing/definition ambiguity; do not use as a primary attainment outcome without clarification.
100896,A_2020,0,years_in_school_above_4,review,"{""years_in_school"": 6.0, ""highest_grade"": 9, ""total_repeats"": 1.0, ""age_gap"": 2.0}",Retain and flag timing/definition ambiguity; do not use as a primary attainment outcome without clarification.
100899,B_2018,1,years_in_school_above_4,review,"{""years_in_school"": 5.0, ""highest_grade"": 9, ""total_repeats"": 0.0, ""age_gap"": 3.0}",Retain and flag timing/definition ambiguity; do not use as a primary attainment outcome without clarification.
100904,B_2018,1,years_in_school_above_4,review,"{""years_in_school"": 6.0, ""highest_grade"": 9, ""total_repeats"": 0.0, ""age_gap"": 5.0}",Retain and flag timing/definition ambiguity; do not use as a primary attainment outcome without clarification.
100906,A_2020,1,years_in_school_above_4,review,"{""years_in_school"": 5.0, ""highest_grade"": 8, ""total_repeats"": 1.0, ""age_gap"": 2.0}",Retain and flag timing/definition ambiguity; do not use as a primary attainment outcome without clarification.
100914,B_2018,1,years_in_school_above_4,review,"{""years_in_school"": 6.0, ""highest_grade"": 9, ""total_repeats"": 0.0, ""age_gap"": 5.0}",Retain and flag timing/definition ambiguity; do not use as a primary attainment outcome without clarification.
100918,A_2020,0,years_in_school_above_4,review,"{""years_in_school"": 5.0, ""highest_grade"": 8, ""total_repeats"": 1.0, ""age_gap"": 2.0}",Retain and flag timing/definition ambiguity; do not use as a primary attainment outcome without clarification.
100934,B_2018,1,years_in_school_above_4,review,"{""years_in_school"": 6.0, ""highest_grade"": 9, ""total_repeats"": 0.0, ""age_gap"": 5.0}",Retain and flag timing/definition ambiguity; do not use as a primary attainment outcome without clarification.
100943,B_2018,1,years_in_school_above_4,review,"{""years_in_school"": 6.0, ""highest_grade"": 9, ""total_repeats"": 0.0, ""age_gap"": 5.0}",Retain and flag timing/definition ambiguity; do not use as a primary attainment outcome without clarification.
100944,B_2018,1,years_in_school_above_4,review,"{""years_in_school"": 6.0, ""highest_grade"": 9, ""total_repeats"": 0.0, ""age_gap"": 5.0}",Retain and flag timing/definition ambiguity; do not use as a primary attainment outcome without clarification.
100950,B_2018,1,years_in_school_above_4,review,"{""years_in_school"": 6.0, ""highest_grade"": 9, ""total_repeats"": 0.0, ""age_gap"": 4.0}",Retain and flag timing/definition ambiguity; do not use as a primary attainment outcome without clarification.
100965,B_2018,1,years_in_school_above_4,review,"{""years_in_school"": 6.0, ""highest_grade"": 9, ""total_repeats"": 0.0, ""age_gap"": 4.0}",Retain and flag timing/definition ambiguity; do not use as a primary attainment outcome without clarification.
100967,B_2018,1,years_in_school_above_4,review,"{""years_in_school"": 6.0, ""highest_grade"": 9, ""total_repeats"": 0.0, ""age_gap"": 4.0}",Retain and flag timing/definition ambiguity; do not use as a primary attainment outcome without clarification.
100974,A_2020,1,years_in_school_above_4,review,"{""years_in_school"": 5.0, ""highest_grade"": 8, ""total_repeats"": 1.0, ""age_gap"": 2.0}",Retain and flag timing/definition ambiguity; do not use as a primary attainment outcome without clarification.
100976,B_2018,0,years_in_school_above_4,review,"{""years_in_school"": 6.0, ""highest_grade"": 9, ""total_repeats"": 0.0, ""age_gap"": 4.0}",Retain and flag timing/definition ambiguity; do not use as a primary attainment outcome without clarification.
100983,B_2018,0,years_in_school_above_4,review,"{""years_in_school"": 6.0, ""highest_grade"": 9, ""total_repeats"": 0.0, ""age_gap"": 5.0}",Retain and flag timing/definition ambiguity; do not use as a primary attainment outcome without clarification.
100998,B_2018,0,years_in_school_above_4,review,"{""years_in_school"": 6.0, ""highest_grade"": 10, ""total_repeats"": 1.0, ""age_gap"": 4.0}",Retain and flag timing/definition ambiguity; do not use as a primary attainment outcome without clarification.
101008,B_2018,0,years_in_school_above_4,review,"{""years_in_school"": 5.0, ""highest_grade"": 9, ""total_repeats"": 1.0, ""age_gap"": 5.0}",Retain and flag timing/definition ambiguity; do not use as a primary attainment outcome without clarification.
101010,B_2018,1,years_in_school_above_4,review,"{""years_in_school"": 6.0, ""highest_grade"": 9, ""total_repeats"": 0.0, ""age_gap"": 4.0}",Retain and flag timing/definition ambiguity; do not use as a primary attainment outcome without clarification.
101030,B_2018,1,years_in_school_above_4,review,"{""years_in_school"": 6.0, ""highest_grade"": 9, ""total_repeats"": 0.0, ""age_gap"": 5.0}",Retain and flag timing/definition ambiguity; do not use as a primary attainment outcome without clarification.
101055,A_2020,0,years_in_school_above_4,review,"{""years_in_school"": 6.0, ""highest_grade"": 9, ""total_repeats"": 1.0, ""age_gap"": 2.0}",Retain and flag timing/definition ambiguity; do not use as a primary attainment outcome without clarification.
101058,A_2020,0,years_in_school_above_4,review,"{""years_in_school"": 6.0, ""highest_grade"": 10, ""total_repeats"": 2.0, ""age_gap"": 4.0}",Retain and flag timing/definition ambiguity; do not use as a primary attainment outcome without clarification.
101077,A_2020,0,years_in_school_above_4,review,"{""years_in_school"": 6.0, ""highest_grade"": 8, ""total_repeats"": 2.0, ""age_gap"": 3.0}",Retain and flag timing/definition ambiguity; do not use as a primary attainment outcome without clarification.
101080,B_2018,0,years_in_school_above_4,review,"{""years_in_school"": 6.0, ""highest_grade"": 9, ""total_repeats"": 0.0, ""age_gap"": 5.0}",Retain and flag timing/definition ambiguity; do not use as a primary attainment outcome without clarification.
101089,B_2018,1,years_in_school_above_4,review,"{""years_in_school"": 6.0, ""highest_grade"": 10, ""total_repeats"": 0.0, ""age_gap"": 5.0}",Retain and flag timing/definition ambiguity; do not use as a primary attainment outcome without clarification.
101118,B_2018,1,years_in_school_above_4,review,"{""years_in_school"": 6.0, ""highest_grade"": 9, ""total_repeats"": 0.0, ""age_gap"": 4.0}",Retain and flag timing/definition ambiguity; do not use as a primary attainment outcome without clarification.
101121,B_2018,0,years_in_school_above_4,review,"{""years_in_school"": 5.0, ""highest_grade"": 8, ""total_repeats"": 0.0, ""age_gap"": 4.0}",Retain and flag timing/definition ambiguity; do not use as a primary attainment outcome without clarification.
101133,A_2020,0,years_in_school_above_4,review,"{""years_in_school"": 5.0, ""highest_grade"": 8, ""total_repeats"": 1.0, ""age_gap"": 2.0}",Retain and flag timing/definition ambiguity; do not use as a primary attainment outcome without clarification.
101134,B_2018,0,years_in_school_above_4,review,"{""years_in_school"": 6.0, ""highest_grade"": 9, ""total_repeats"": 0.0, ""age_gap"": 4.0}",Retain and flag timing/definition ambiguity; do not use as a primary attainment outcome without clarification.
101135,B_2018,1,years_in_school_above_4,review,"{""years_in_school"": 6.0, ""highest_grade"": 9, ""total_repeats"": 0.0, ""age_gap"": 5.0}",Retain and flag timing/definition ambiguity; do not use as a primary attainment outcome without clarification.
101140,B_2018,0,years_in_school_above_4,review,"{""years_in_school"": 6.0, ""highest_grade"": 9, ""total_repeats"": 0.0, ""age_gap"": 4.0}",Retain and flag timing/definition ambiguity; do not use as a primary attainment outcome without clarification.
101144,B_2018,0,years_in_school_above_4,review,"{""years_in_school"": 6.0, ""highest_grade"": 9, ""total_repeats"": 0.0, ""age_gap"": 5.0}",Retain and flag timing/definition ambiguity; do not use as a primary attainment outcome without clarification.
101151,A_2020,0,years_in_school_above_4,review,"{""years_in_school"": 5.0, ""highest_grade"": 8, ""total_repeats"": 1.0, ""age_gap"": 3.0}",Retain and flag timing/definition ambiguity; do not use as a primary attainment outcome without clarification.
101152,B_2018,1,years_in_school_above_4,review,"{""years_in_school"": 6.0, ""highest_grade"": 8, ""total_repeats"": 1.0, ""age_gap"": 5.0}",Retain and flag timing/definition ambiguity; do not use as a primary attainment outcome without clarification.
101157,B_2018,1,years_in_school_above_4,review,"{""years_in_school"": 6.0, ""highest_grade"": 8, ""total_repeats"": 1.0, ""age_gap"": 5.0}",Retain and flag timing/definition ambiguity; do not use as a primary attainment outcome without clarification.
101164,A_2020,0,years_in_school_above_4,review,"{""years_in_school"": 5.0, ""highest_grade"": 8, ""total_repeats"": 1.0, ""age_gap"": 3.0}",Retain and flag timing/definition ambiguity; do not use as a primary attainment outcome without clarification.
101166,A_2020,1,years_in_school_above_4,review,"{""years_in_school"": 5.0, ""highest_grade"": 9, ""total_repeats"": 1.0, ""age_gap"": null}",Retain and flag timing/definition ambiguity; do not use as a primary attainment outcome without clarification.
101169,A_2020,0,years_in_school_above_4,review,"{""years_in_school"": 5.0, ""highest_grade"": 9, ""total_repeats"": 1.0, ""age_gap"": 3.0}",Retain and flag timing/definition ambiguity; do not use as a primary attainment outcome without clarification.
101173,B_2018,1,years_in_school_above_4,review,"{""years_in_school"": 6.0, ""highest_grade"": 10, ""total_repeats"": 0.0, ""age_gap"": 5.0}",Retain and flag timing/definition ambiguity; do not use as a primary attainment outcome without clarification.
101183,B_2018,0,years_in_school_above_4,review,"{""years_in_school"": 6.0, ""highest_grade"": 9, ""total_repeats"": 0.0, ""age_gap"": 4.0}",Retain and flag timing/definition ambiguity; do not use as a primary attainment outcome without clarification.
101191,B_2018,0,years_in_school_above_4,review,"{""years_in_school"": 6.0, ""highest_grade"": 9, ""total_repeats"": 0.0, ""age_gap"": 4.0}",Retain and flag timing/definition ambiguity; do not use as a primary attainment outcome without clarification.
101211,B_2018,0,years_in_school_above_4,review,"{""years_in_school"": 5.0, ""highest_grade"": 9, ""total_repeats"": 0.0, ""age_gap"": 5.0}",Retain and flag timing/definition ambiguity; do not use as a primary attainment outcome without clarification.
101253,B_2018,0,years_in_school_above_4,review,"{""years_in_school"": 6.0, ""highest_grade"": 8, ""total_repeats"": 1.0, ""age_gap"": 5.0}",Retain and flag timing/definition ambiguity; do not use as a primary attainment outcome without clarification.
101254,B_2018,0,years_in_school_above_4,review,"{""years_in_school"": 6.0, ""highest_grade"": 9, ""total_repeats"": 0.0, ""age_gap"": 4.0}",Retain and flag timing/definition ambiguity; do not use as a primary attainment outcome without clarification.
101255,B_2018,0,years_in_school_above_4,review,"{""years_in_school"": 5.0, ""highest_grade"": 8, ""total_repeats"": 1.0, ""age_gap"": 4.0}",Retain and flag timing/definition ambiguity; do not use as a primary attainment outcome without clarification.
101261,B_2018,1,years_in_school_above_4,review,"{""years_in_school"": 6.0, ""highest_grade"": 9, ""total_repeats"": 0.0, ""age_gap"": 4.0}",Retain and flag timing/definition ambiguity; do not use as a primary attainment outcome without clarification.
101270,B_2018,0,years_in_school_above_4,review,"{""years_in_school"": 6.0, ""highest_grade"": 9, ""total_repeats"": 0.0, ""age_gap"": 5.0}",Retain and flag timing/definition ambiguity; do not use as a primary attainment outcome without clarification.
101281,B_2018,1,years_in_school_above_4,review,"{""years_in_school"": 6.0, ""highest_grade"": 9, ""total_repeats"": 0.0, ""age_gap"": 5.0}",Retain and flag timing/definition ambiguity; do not use as a primary attainment outcome without clarification.
101286,B_2018,1,years_in_school_above_4,review,"{""years_in_school"": 6.0, ""highest_grade"": 9, ""total_repeats"": 0.0, ""age_gap"": 5.0}",Retain and flag timing/definition ambiguity; do not use as a primary attainment outcome without clarification.
101293,B_2018,1,years_in_school_above_4,review,"{""years_in_school"": 6.0, ""highest_grade"": 9, ""total_repeats"": 0.0, ""age_gap"": 5.0}",Retain and flag timing/definition ambiguity; do not use as a primary attainment outcome without clarification.
101312,B_2018,0,years_in_school_above_4,review,"{""years_in_school"": 6.0, ""highest_grade"": 9, ""total_repeats"": 0.0, ""age_gap"": 5.0}",Retain and flag timing/definition ambiguity; do not use as a primary attainment outcome without clarification.
101328,B_2018,1,years_in_school_above_4,review,"{""years_in_school"": 6.0, ""highest_grade"": 9, ""total_repeats"": 1.0, ""age_gap"": 5.0}",Retain and flag timing/definition ambiguity; do not use as a primary attainment outcome without clarification.
101330,A_2020,0,years_in_school_above_4,review,"{""years_in_school"": 5.0, ""highest_grade"": 9, ""total_repeats"": 0.0, ""age_gap"": 3.0}",Retain and flag timing/definition ambiguity; do not use as a primary attainment outcome without clarification.
101343,B_2018,0,years_in_school_above_4,review,"{""years_in_school"": 6.0, ""highest_grade"": 9, ""total_repeats"": 0.0, ""age_gap"": 5.0}",Retain and flag timing/definition ambiguity; do not use as a primary attainment outcome without clarification.
101350,B_2018,0,years_in_school_above_4,review,"{""years_in_school"": 6.0, ""highest_grade"": 9, ""total_repeats"": 0.0, ""age_gap"": 4.0}",Retain and flag timing/definition ambiguity; do not use as a primary attainment outcome without clarification.
101356,A_2020,0,years_in_school_above_4,review,"{""years_in_school"": 6.0, ""highest_grade"": 8, ""total_repeats"": 2.0, ""age_gap"": 2.0}",Retain and flag timing/definition ambiguity; do not use as a primary attainment outcome without clarification.
101361,B_2018,1,years_in_school_above_4,review,"{""years_in_school"": 6.0, ""highest_grade"": 9, ""total_repeats"": 0.0, ""age_gap"": 5.0}",Retain and flag timing/definition ambiguity; do not use as a primary attainment outcome without clarification.
101371,B_2018,0,years_in_school_above_4,review,"{""years_in_school"": 6.0, ""highest_grade"": 9, ""total_repeats"": 0.0, ""age_gap"": 4.0}",Retain and flag timing/definition ambiguity; do not use as a primary attainment outcome without clarification.
101379,B_2018,1,years_in_school_above_4,review,"{""years_in_school"": 6.0, ""highest_grade"": 9, ""total_repeats"": 0.0, ""age_gap"": 4.0}",Retain and flag timing/definition ambiguity; do not use as a primary attainment outcome without clarification.
101387,B_2018,0,years_in_school_above_4,review,"{""years_in_school"": 6.0, ""highest_grade"": 8, ""total_repeats"": 1.0, ""age_gap"": 4.0}",Retain and flag timing/definition ambiguity; do not use as a primary attainment outcome without clarification.
101388,A_2020,0,years_in_school_above_4,review,"{""years_in_school"": 5.0, ""highest_grade"": 8, ""total_repeats"": 1.0, ""age_gap"": 2.0}",Retain and flag timing/definition ambiguity; do not use as a primary attainment outcome without clarification.
101391,A_2020,0,years_in_school_above_4,review,"{""years_in_school"": 5.0, ""highest_grade"": 9, ""total_repeats"": 1.0, ""age_gap"": 4.0}",Retain and flag timing/definition ambiguity; do not use as a primary attainment outcome without clarification.
101392,A_2020,0,years_in_school_above_4,review,"{""years_in_school"": 5.0, ""highest_grade"": 9, ""total_repeats"": 0.0, ""age_gap"": 2.0}",Retain and flag timing/definition ambiguity; do not use as a primary attainment outcome without clarification.
101393,B_2018,0,years_in_school_above_4,review,"{""years_in_school"": 5.0, ""highest_grade"": 8, ""total_repeats"": 1.0, ""age_gap"": null}",Retain and flag timing/definition ambiguity; do not use as a primary attainment outcome without clarification.
101402,B_2018,1,years_in_school_above_4,review,"{""years_in_school"": 6.0, ""highest_grade"": 10, ""total_repeats"": 0.0, ""age_gap"": 5.0}",Retain and flag timing/definition ambiguity; do not use as a primary attainment outcome without clarification.
101413,B_2018,0,years_in_school_above_4,review,"{""years_in_school"": 6.0, ""highest_grade"": 8, ""total_repeats"": 1.0, ""age_gap"": 5.0}",Retain and flag timing/definition ambiguity; do not use as a primary attainment outcome without clarification.
101415,A_2020,0,years_in_school_above_4,review,"{""years_in_school"": 6.0, ""highest_grade"": 10, ""total_repeats"": 0.0, ""age_gap"": 2.0}",Retain and flag timing/definition ambiguity; do not use as a primary attainment outcome without clarification.
101416,A_2020,0,years_in_school_above_4,review,"{""years_in_school"": 5.0, ""highest_grade"": 10, ""total_repeats"": 0.0, ""age_gap"": 3.0}",Retain and flag timing/definition ambiguity; do not use as a primary attainment outcome without clarification.
101426,B_2018,1,years_in_school_above_4,review,"{""years_in_school"": 6.0, ""highest_grade"": 9, ""total_repeats"": 0.0, ""age_gap"": 4.0}",Retain and flag timing/definition ambiguity; do not use as a primary attainment outcome without clarification.
101438,B_2018,0,years_in_school_above_4,review,"{""years_in_school"": 6.0, ""highest_grade"": 9, ""total_repeats"": 1.0, ""age_gap"": 5.0}",Retain and flag timing/definition ambiguity; do not use as a primary attainment outcome without clarification.
101465,B_2018,1,years_in_school_above_4,review,"{""years_in_school"": 6.0, ""highest_grade"": 9, ""total_repeats"": 1.0, ""age_gap"": 5.0}",Retain and flag timing/definition ambiguity; do not use as a primary attainment outcome without clarification.
101490,B_2018,1,years_in_school_above_4,review,"{""years_in_school"": 6.0, ""highest_grade"": 9, ""total_repeats"": 0.0, ""age_gap"": 4.0}",Retain and flag timing/definition ambiguity; do not use as a primary attainment outcome without clarification.
101507,B_2018,0,years_in_school_above_4,review,"{""years_in_school"": 6.0, ""highest_grade"": 9, ""total_repeats"": 0.0, ""age_gap"": 5.0}",Retain and flag timing/definition ambiguity; do not use as a primary attainment outcome without clarification.
101534,B_2018,1,years_in_school_above_4,review,"{""years_in_school"": 6.0, ""highest_grade"": 9, ""total_repeats"": 0.0, ""age_gap"": 5.0}",Retain and flag timing/definition ambiguity; do not use as a primary attainment outcome without clarification.
101537,A_2020,1,years_in_school_above_4,review,"{""years_in_school"": 5.0, ""highest_grade"": 8, ""total_repeats"": 1.0, ""age_gap"": 2.0}",Retain and flag timing/definition ambiguity; do not use as a primary attainment outcome without clarification.
101539,B_2018,0,years_in_school_above_4,review,"{""years_in_school"": 6.0, ""highest_grade"": 9, ""total_repeats"": 0.0, ""age_gap"": 4.0}",Retain and flag timing/definition ambiguity; do not use as a primary attainment outcome without clarification.
101551,B_2018,1,years_in_school_above_4,review,"{""years_in_school"": 6.0, ""highest_grade"": 9, ""total_repeats"": 0.0, ""age_gap"": 5.0}",Retain and flag timing/definition ambiguity; do not use as a primary attainment outcome without clarification.
101554,A_2020,1,years_in_school_above_4,review,"{""years_in_school"": 5.0, ""highest_grade"": 9, ""total_repeats"": 1.0, ""age_gap"": 3.0}",Retain and flag timing/definition ambiguity; do not use as a primary attainment outcome without clarification.
101555,B_2018,0,years_in_school_above_4,review,"{""years_in_school"": 6.0, ""highest_grade"": 9, ""total_repeats"": 0.0, ""age_gap"": 5.0}",Retain and flag timing/definition ambiguity; do not use as a primary attainment outcome without clarification.
101565,B_2018,1,years_in_school_above_4,review,"{""years_in_school"": 6.0, ""highest_grade"": 9, ""total_repeats"": 0.0, ""age_gap"": 4.0}",Retain and flag timing/definition ambiguity; do not use as a primary attainment outcome without clarification.
101574,B_2018,1,years_in_school_above_4,review,"{""years_in_school"": 6.0, ""highest_grade"": 8, ""total_repeats"": 1.0, ""age_gap"": 5.0}",Retain and flag timing/definition ambiguity; do not use as a primary attainment outcome without clarification.
101589,A_2020,1,years_in_school_above_4,review,"{""years_in_school"": 5.0, ""highest_grade"": 7, ""total_repeats"": 2.0, ""age_gap"": null}",Retain and flag timing/definition ambiguity; do not use as a primary attainment outcome without clarification.
